# Moment      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(-1.961539e-01 7.395016e-02 6.305662e-04)	(-1.960666e-01 7.259293e-02 6.289880e-04)	(-8.733703e-05 1.357234e-03 1.578178e-06)
2             	(-1.723196e-01 5.882150e-02 -2.933214e-03)	(-1.722689e-01 5.767409e-02 -2.929794e-03)	(-5.077718e-05 1.147407e-03 -3.419675e-06)
3             	(-1.082192e-01 3.244550e-02 -1.235981e-02)	(-1.082012e-01 3.146967e-02 -1.235856e-02)	(-1.794961e-05 9.758273e-04 -1.245275e-06)
4             	(-3.520691e-02 -3.339936e-04 -2.424056e-02)	(-3.521901e-02 -1.151376e-03 -2.416858e-02)	(1.210134e-05 8.173824e-04 -7.198245e-05)
5             	(2.470926e-02 -2.585462e-02 -3.464045e-02)	(2.467341e-02 -2.655806e-02 -3.459015e-02)	(3.584086e-05 7.034342e-04 -5.029766e-05)
6             	(6.063151e-02 -3.511713e-02 -3.874498e-02)	(6.057425e-02 -3.577872e-02 -3.865261e-02)	(5.726846e-05 6.615815e-04 -9.237361e-05)
7             	(6.914082e-02 -3.214086e-02 -3.532405e-02)	(6.907486e-02 -3.279970e-02 -3.516957e-02)	(6.595804e-05 6.588433e-04 -1.544847e-04)
8             	(5.979748e-02 -2.133508e-02 -2.731761e-02)	(5.973530e-02 -2.200779e-02 -2.709849e-02)	(6.217268e-05 6.727064e-04 -2.191184e-04)
9             	(3.728106e-02 -6.046417e-03 -1.434050e-02)	(3.724188e-02 -6.716688e-03 -1.410615e-02)	(3.917895e-05 6.702707e-04 -2.343478e-04)
10            	(1.166013e-02 7.180856e-03 -2.180041e-03)	(1.165171e-02 6.535310e-03 -1.955916e-03)	(8.421886e-06 6.455466e-04 -2.241250e-04)
11            	(-9.890109e-03 1.480036e-02 5.792199e-03)	(-9.870445e-03 1.419000e-02 5.980447e-03)	(-1.966418e-05 6.103581e-04 -1.882478e-04)
12            	(-2.303641e-02 1.636856e-02 8.336422e-03)	(-2.299884e-02 1.580732e-02 8.481483e-03)	(-3.757050e-05 5.612345e-04 -1.450608e-04)
13            	(-2.633663e-02 1.371825e-02 5.890922e-03)	(-2.629516e-02 1.320693e-02 5.998811e-03)	(-4.147114e-05 5.113213e-04 -1.078891e-04)
14            	(-2.304899e-02 9.453557e-03 8.923271e-04)	(-2.301289e-02 8.985338e-03 9.823075e-04)	(-3.609907e-05 4.682185e-04 -8.998039e-05)
15            	(-1.559791e-02 4.438275e-03 -5.688428e-03)	(-1.557230e-02 4.000897e-03 -5.586471e-03)	(-2.560668e-05 4.373785e-04 -1.019572e-04)
16            	(-6.077446e-03 -2.995256e-04 -1.236737e-02)	(-6.063877e-03 -7.142951e-04 -1.223800e-02)	(-1.356838e-05 4.147695e-04 -1.293694e-04)
17            	(1.413985e-03 -2.623324e-03 -1.596897e-02)	(1.417955e-03 -3.026111e-03 -1.581135e-02)	(-3.969514e-06 4.027874e-04 -1.576196e-04)
18            	(6.305316e-03 -2.893158e-03 -1.680545e-02)	(6.304261e-03 -3.287957e-03 -1.662406e-02)	(1.054888e-06 3.947992e-04 -1.813918e-04)
19            	(7.968668e-03 -1.945794e-03 -1.510552e-02)	(7.968117e-03 -2.334449e-03 -1.491144e-02)	(5.513171e-07 3.886557e-04 -1.940845e-04)
