# Force       
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
1             	(3.312520e+00 6.099420e+00 9.599612e+02)	(3.265183e+00 6.098271e+00 9.599612e+02)	(4.733751e-02 1.148772e-03 -3.093365e-05)
2             	(2.790140e+00 5.310356e+00 9.599809e+02)	(2.753915e+00 5.313177e+00 9.599808e+02)	(3.622516e-02 -2.820352e-03 1.357158e-04)
3             	(1.599632e+00 3.286343e+00 9.600596e+02)	(1.571342e+00 3.291708e+00 9.600592e+02)	(2.828928e-02 -5.365196e-03 3.233394e-04)
4             	(-4.777346e-03 1.052920e+00 9.602514e+02)	(-2.873275e-02 1.059682e+00 9.602509e+02)	(2.395540e-02 -6.761799e-03 4.832165e-04)
5             	(-1.216917e+00 -7.792342e-01 9.604461e+02)	(-1.239726e+00 -7.727646e-01 9.604456e+02)	(2.280871e-02 -6.469596e-03 4.827349e-04)
6             	(-1.636385e+00 -1.889499e+00 9.605559e+02)	(-1.661200e+00 -1.884159e+00 9.605554e+02)	(2.481539e-02 -5.339401e-03 4.600375e-04)
7             	(-1.451455e+00 -2.026054e+00 9.605535e+02)	(-1.479327e+00 -2.022258e+00 9.605531e+02)	(2.787259e-02 -3.796761e-03 3.889142e-04)
8             	(-9.489959e-01 -1.789609e+00 9.604968e+02)	(-9.786288e-01 -1.787563e+00 9.604964e+02)	(2.963290e-02 -2.045778e-03 4.039724e-04)
9             	(-2.217210e-01 -1.160393e+00 9.604147e+02)	(-2.504662e-01 -1.159856e+00 9.604144e+02)	(2.874515e-02 -5.367627e-04 3.753632e-04)
10            	(3.715061e-01 -3.957669e-01 9.603391e+02)	(3.456843e-01 -3.961887e-01 9.603389e+02)	(2.582180e-02 4.218434e-04 2.777258e-04)
11            	(6.737310e-01 2.658407e-01 9.602920e+02)	(6.518992e-01 2.650681e-01 9.602917e+02)	(2.183175e-02 7.726666e-04 2.328140e-04)
12            	(7.150198e-01 6.701579e-01 9.602806e+02)	(6.972524e-01 6.695703e-01 9.602804e+02)	(1.776743e-02 5.875759e-04 2.558394e-04)
13            	(5.657289e-01 7.652032e-01 9.602878e+02)	(5.510401e-01 7.652530e-01 9.602875e+02)	(1.468875e-02 -4.977262e-05 3.249946e-04)
14            	(3.353826e-01 6.890524e-01 9.603261e+02)	(3.223049e-01 6.899602e-01 9.603256e+02)	(1.307772e-02 -9.078685e-04 4.418744e-04)
15            	(1.010929e-01 4.863575e-01 9.603722e+02)	(8.846425e-02 4.879733e-01 9.603716e+02)	(1.262866e-02 -1.615827e-03 5.617547e-04)
16            	(-7.289257e-02 2.195677e-01 9.604098e+02)	(-8.576744e-02 2.215752e-01 9.604091e+02)	(1.287487e-02 -2.007496e-03 6.919965e-04)
17            	(-1.637215e-01 -3.147314e-02 9.603956e+02)	(-1.771748e-01 -2.939275e-02 9.603948e+02)	(1.345333e-02 -2.080397e-03 8.092254e-04)
18            	(-1.716200e-01 -1.862008e-01 9.603635e+02)	(-1.856205e-01 -1.843264e-01 9.603626e+02)	(1.400056e-02 -1.874393e-03 9.009247e-04)
19            	(-1.194440e-01 -2.319021e-01 9.603492e+02)	(-1.336991e-01 -2.304132e-01 9.603483e+02)	(1.425517e-02 -1.488972e-03 9.538805e-04)
20            	(-4.389682e-02 -2.024199e-01 9.603131e+02)	(-5.804252e-02 -2.013701e-01 9.603121e+02)	(1.414570e-02 -1.049799e-03 9.669099e-04)
21            	(2.693397e-02 -1.296065e-01 9.602790e+02)	(1.321787e-02 -1.289525e-01 9.602781e+02)	(1.371610e-02 -6.539861e-04 9.521974e-04)
22            	(7.820736e-02 -3.695854e-02 9.602569e+02)	(6.513256e-02 -3.659341e-02 9.602559e+02)	(1.307480e-02 -3.651331e-04 9.233629e-04)
23            	(1.056941e-01 4.747009e-02 9.602439e+02)	(9.331161e-02 4.768028e-02 9.602430e+02)	(1.238247e-02 -2.101964e-04 8.998256e-04)
24            	(1.109140e-01 1.069581e-01 9.602428e+02)	(9.914379e-02 1.071389e-01 9.602419e+02)	(1.177024e-02 -1.808084e-04 8.942325e-04)
25            	(9.577924e-02 1.178741e-01 9.602473e+02)	(8.449928e-02 1.181270e-01 9.602464e+02)	(1.127996e-02 -2.528932e-04 9.125893e-04)
26            	(7.798294e-02 1.255739e-01 9.602821e+02)	(6.707460e-02 1.259161e-01 9.602812e+02)	(1.090835e-02 -3.421848e-04 9.557554e-04)
27            	(5.956648e-02 1.107442e-01 9.603184e+02)	(4.889861e-02 1.111590e-01 9.603174e+02)	(1.066787e-02 -4.148113e-04 1.017957e-03)
28            	(4.786301e-02 9.062802e-02 9.603311e+02)	(3.735350e-02 9.107444e-02 9.603300e+02)	(1.050951e-02 -4.464233e-04 1.080693e-03)
29            	(4.269478e-02 6.987442e-02 9.603368e+02)	(3.231417e-02 7.030717e-02 9.603356e+02)	(1.038062e-02 -4.327518e-04 1.140043e-03)
30            	(4.186232e-02 5.064099e-02 9.603406e+02)	(3.159753e-02 5.102538e-02 9.603394e+02)	(1.026478e-02 -3.843923e-04 1.195861e-03)
31            	(4.011474e-02 2.259066e-02 9.603471e+02)	(2.997889e-02 2.291779e-02 9.603458e+02)	(1.013585e-02 -3.271260e-04 1.251446e-03)
32            	(4.352190e-02 1.716761e-02 9.603465e+02)	(3.353478e-02 1.742833e-02 9.603452e+02)	(9.987118e-03 -2.607207e-04 1.298819e-03)
33            	(4.635447e-02 1.580855e-02 9.603450e+02)	(3.653241e-02 1.600982e-02 9.603437e+02)	(9.822059e-03 -2.012761e-04 1.339851e-03)
34            	(4.782558e-02 1.660920e-02 9.603430e+02)	(3.818018e-02 1.676682e-02 9.603416e+02)	(9.645399e-03 -1.576213e-04 1.375075e-03)
35            	(4.794250e-02 1.904224e-02 9.603406e+02)	(3.847793e-02 1.917420e-02 9.603392e+02)	(9.464564e-03 -1.319678e-04 1.404780e-03)
36            	(4.692480e-02 2.339600e-02 9.603338e+02)	(3.764095e-02 2.351626e-02 9.603324e+02)	(9.283851e-03 -1.202559e-04 1.425929e-03)
37            	(4.616780e-02 2.674811e-02 9.603323e+02)	(3.705604e-02 2.686635e-02 9.603309e+02)	(9.111766e-03 -1.182353e-04 1.445720e-03)
38            	(4.670156e-02 3.191315e-02 9.603262e+02)	(3.773911e-02 3.202924e-02 9.603248e+02)	(8.962450e-03 -1.160838e-04 1.464352e-03)
39            	(4.767299e-02 3.679970e-02 9.603203e+02)	(3.884268e-02 3.691005e-02 9.603189e+02)	(8.830314e-03 -1.103476e-04 1.482879e-03)
40            	(4.855112e-02 4.037236e-02 9.603170e+02)	(3.984102e-02 4.047163e-02 9.603155e+02)	(8.710104e-03 -9.926193e-05 1.502224e-03)
41            	(4.901045e-02 4.171460e-02 9.603175e+02)	(4.041433e-02 4.179840e-02 9.603160e+02)	(8.596112e-03 -8.380567e-05 1.522675e-03)
42            	(4.955379e-02 4.263148e-02 9.603182e+02)	(4.106945e-02 4.269556e-02 9.603167e+02)	(8.484342e-03 -6.408037e-05 1.544344e-03)
43            	(5.004976e-02 4.328948e-02 9.603189e+02)	(4.167591e-02 4.333155e-02 9.603173e+02)	(8.373843e-03 -4.206415e-05 1.568033e-03)
44            	(5.040022e-02 4.371564e-02 9.603196e+02)	(4.213603e-02 4.373596e-02 9.603180e+02)	(8.264184e-03 -2.031915e-05 1.593680e-03)
45            	(5.054677e-02 4.388318e-02 9.603203e+02)	(4.239064e-02 4.388438e-02 9.603187e+02)	(8.156135e-03 -1.200669e-06 1.620539e-03)
46            	(5.045484e-02 4.373180e-02 9.603209e+02)	(4.240388e-02 4.371761e-02 9.603193e+02)	(8.050956e-03 1.418529e-05 1.647820e-03)
47            	(4.988888e-02 4.309054e-02 9.603228e+02)	(4.194007e-02 4.306468e-02 9.603212e+02)	(7.948811e-03 2.585173e-05 1.674974e-03)
48            	(4.884470e-02 4.137704e-02 9.603276e+02)	(4.099436e-02 4.134326e-02 9.603259e+02)	(7.850332e-03 3.377987e-05 1.701285e-03)
49            	(4.804537e-02 3.865934e-02 9.603356e+02)	(4.028632e-02 3.862134e-02 9.603338e+02)	(7.759054e-03 3.800580e-05 1.725661e-03)
50            	(4.681644e-02 3.687055e-02 9.603416e+02)	(3.914502e-02 3.682903e-02 9.603398e+02)	(7.671423e-03 4.152348e-05 1.747525e-03)
51            	(4.609134e-02 3.569257e-02 9.603472e+02)	(3.850253e-02 3.564729e-02 9.603455e+02)	(7.588817e-03 4.528401e-05 1.766540e-03)
52            	(4.610767e-02 3.568699e-02 9.603469e+02)	(3.859475e-02 3.563676e-02 9.603451e+02)	(7.512919e-03 5.023126e-05 1.783534e-03)
53            	(4.622878e-02 3.608647e-02 9.603465e+02)	(3.878686e-02 3.603006e-02 9.603447e+02)	(7.441918e-03 5.640926e-05 1.798653e-03)
54            	(4.641293e-02 3.679853e-02 9.603460e+02)	(3.903799e-02 3.673485e-02 9.603442e+02)	(7.374935e-03 6.367359e-05 1.812208e-03)
55            	(4.663277e-02 3.776129e-02 9.603456e+02)	(3.932146e-02 3.768951e-02 9.603437e+02)	(7.311308e-03 7.177904e-05 1.824316e-03)
56            	(4.683330e-02 3.888776e-02 9.603452e+02)	(3.958285e-02 3.880714e-02 9.603434e+02)	(7.250452e-03 8.062201e-05 1.834899e-03)
57            	(4.704111e-02 4.016904e-02 9.603449e+02)	(3.984871e-02 4.007897e-02 9.603431e+02)	(7.192400e-03 9.006672e-05 1.843873e-03)
58            	(4.723762e-02 4.153538e-02 9.603448e+02)	(4.010045e-02 4.143551e-02 9.603429e+02)	(7.137165e-03 9.987608e-05 1.851116e-03)
59            	(4.740771e-02 4.290059e-02 9.603447e+02)	(4.032316e-02 4.279075e-02 9.603429e+02)	(7.084547e-03 1.098447e-04 1.856710e-03)
60            	(4.755983e-02 4.418647e-02 9.603450e+02)	(4.052596e-02 4.406665e-02 9.603432e+02)	(7.033862e-03 1.198276e-04 1.861200e-03)
61            	(4.761628e-02 4.539981e-02 9.603459e+02)	(4.063210e-02 4.526967e-02 9.603440e+02)	(6.984183e-03 1.301361e-04 1.865277e-03)
62            	(4.762748e-02 4.642963e-02 9.603470e+02)	(4.069194e-02 4.628863e-02 9.603451e+02)	(6.935543e-03 1.410038e-04 1.869485e-03)
63            	(4.757475e-02 4.721951e-02 9.603484e+02)	(4.068691e-02 4.706685e-02 9.603465e+02)	(6.887834e-03 1.526667e-04 1.874339e-03)
64            	(4.749666e-02 4.777291e-02 9.603500e+02)	(4.065550e-02 4.760782e-02 9.603481e+02)	(6.841163e-03 1.650900e-04 1.880204e-03)
